date,home_team,away_team,home_goals,away_goals,sede_ciudad,sede_pais,sede_nombre,odd_home,odd_draw,odd_away,tournament,stadium,MATCH_ID,elo_diff,home_xg,away_xg,home_shots_on,away_shots_on,home_shots_off,away_shots_off,home_possession,away_possession,home_yellow,away_yellow,home_red,away_red,home_corners,away_corners
2022-08-06 15:30:00,Royal AM,Kaizer Chiefs,1.0,0.0,Durban,South Africa,Chatsworth Stadium,,,,South African Premier Division,,20220806_Royal-AM_Kaizer-Chiefs,11.744414472914286,1.11,1.24,2,5,4,10,44.2,55.8,0,1,0,0,2,5
2022-08-06 18:00:00,Maritzburg United,Sekhukhune United FC,1.0,1.0,Pietermaritzburg,South Africa,Harry Gwala Stadium,,,,South African Premier Division,,20220806_Maritzburg-United_Sekhukhune-United-FC,14.73972109444776,1.01,1.22,5,4,12,9,47.5,52.5,0,3,0,0,8,7
2022-08-07 13:00:00,TS Galaxy FC,AmaZulu,0.0,0.0,Johannesburg,South Africa,Wits Football Stadium,,,,South African Premier Division,,20220807_TS-Galaxy-FC_AmaZulu,-58.32287396287575,1.07,0.22,3,1,4,2,49.5,50.5,2,4,0,0,3,3
2022-08-07 15:30:00,SuperSport United,Chippa United,1.0,1.0,Pretoria,South Africa,Lucas Masterpieces Moripe Stadium,,,,South African Premier Division,,20220807_SuperSport-United_Chippa-United,32.88243382400924,1.05,0.62,2,2,7,3,48.3,51.7,0,1,0,0,3,0
2022-08-09 13:00:00,Richards Bay FC,Marumo Gallants,0.0,0.0,Durban,South Africa,King Goodwill Zwelithini Stadium,,,,South African Premier Division,,20220809_Richards-Bay-FC_Marumo-Gallants,31.65667054068126,0.07,1.01,1,5,1,8,50.4,49.6,5,1,0,0,3,9
2022-08-09 15:00:00,Moroka Swallows,Cape Town City FC,3.0,2.0,Soweto,South Africa,Dobsonville Stadium,,,,South African Premier Division,,20220809_Moroka-Swallows_Cape-Town-City-FC,-117.48275282684244,1.29,2.39,3,7,6,17,47.3,52.7,2,0,0,0,3,11
2022-08-09 17:30:00,Kaizer Chiefs,Maritzburg United,3.0,0.0,Johannesburg,South Africa,FNB Stadium,,,,South African Premier Division,,20220809_Kaizer-Chiefs_Maritzburg-United,51.02217424198875,1.33,0.91,5,3,11,4,50.8,49.2,3,3,0,0,4,4
2022-08-10 15:00:00,AmaZulu,SuperSport United,2.0,1.0,Durban,South Africa,Moses Mabhida Stadium,,,,South African Premier Division,,20220810_AmaZulu_SuperSport-United,28.403698407026695,1.52,0.05,6,1,13,4,45.9,54.1,1,0,0,0,9,2
2022-08-10 17:30:00,Chippa United,Royal AM,1.0,3.0,Gqeberha,South Africa,Nelson Mandela Bay Stadium,,,,South African Premier Division,,20220810_Chippa-United_Royal-AM,-85.46835646805675,0.31,1.25,1,5,1,11,45.1,54.9,3,0,0,0,1,9
2022-08-10 17:30:00,Mamelodi Sundowns,TS Galaxy FC,0.0,1.0,Pretoria,South Africa,Loftus Versfeld Stadium,,,,South African Premier Division,,20220810_Mamelodi-Sundowns_TS-Galaxy-FC,151.53792130817806,1.01,0.81,3,2,7,2,52.2,47.8,4,2,1,0,5,2
2022-08-10 17:30:00,Sekhukhune United FC,Golden Arrows,1.0,0.0,Polokwane,South Africa,Peter Mokaba Stadium,,,,South African Premier Division,,20220810_Sekhukhune-United-FC_Golden-Arrows,-49.079413985938345,1.46,0.05,6,0,12,0,52.5,47.5,0,7,0,0,8,2
2022-08-10 17:30:00,Stellenbosch,Orlando Pirates,1.0,1.0,Stellenbosch,South Africa,Danie Craven Stadium,,,,South African Premier Division,,20220810_Stellenbosch_Orlando-Pirates,14.652731022024454,2.13,1.28,8,6,16,11,53.6,46.4,3,0,0,0,10,6
2022-08-12 17:30:00,Maritzburg United,Moroka Swallows,0.0,0.0,Pietermaritzburg,South Africa,Harry Gwala Stadium,,,,South African Premier Division,,20220812_Maritzburg-United_Moroka-Swallows,0.8645507998762696,0.54,1.2,2,4,4,8,42.9,57.1,3,2,0,0,4,4
2022-08-13 13:00:00,Mamelodi Sundowns,Kaizer Chiefs,4.0,0.0,Pretoria,South Africa,Loftus Versfeld Stadium,,,,South African Premier Division,,20220813_Mamelodi-Sundowns_Kaizer-Chiefs,78.51716565358561,1.7,0.68,5,1,12,2,49.5,50.5,1,1,0,0,8,4
2022-08-13 13:00:00,Marumo Gallants,Golden Arrows,1.0,1.0,Polokwane,South Africa,Peter Mokaba Stadium,,,,South African Premier Division,,20220813_Marumo-Gallants_Golden-Arrows,-0.7140645972338007,2.25,0.48,7,3,16,7,51.3,48.7,3,2,0,0,8,5
2022-08-13 13:00:00,Stellenbosch,Royal AM,3.0,1.0,Stellenbosch,South Africa,Danie Craven Stadium,,,,South African Premier Division,,20220813_Stellenbosch_Royal-AM,-9.735977967362942,1.07,1.55,3,7,7,15,48.7,51.3,2,2,1,0,5,7
2022-08-13 16:00:00,Richards Bay FC,Sekhukhune United FC,1.0,0.0,Durban,South Africa,King Goodwill Zwelithini Stadium,,,,South African Premier Division,,20220813_Richards-Bay-FC_Sekhukhune-United-FC,50.47337266620207,0.55,0.05,1,0,2,1,58.5,41.5,1,1,0,0,4,2
2022-08-13 18:00:00,AmaZulu,Cape Town City FC,2.0,1.0,Durban,South Africa,Moses Mabhida Stadium,,,,South African Premier Division,,20220813_AmaZulu_Cape-Town-City-FC,-4.018382171889016,0.97,0.89,3,2,8,3,40.0,60.0,3,2,0,0,6,3
2022-08-14 13:00:00,Orlando Pirates,Chippa United,0.0,1.0,Johannesburg,South Africa,Orlando Stadium,,,,South African Premier Division,,20220814_Orlando-Pirates_Chippa-United,80.30355603680846,0.58,0.05,0,1,0,2,57.3,42.7,2,1,0,0,3,3
2022-08-14 15:30:00,TS Galaxy FC,SuperSport United,2.0,0.0,Nelspruit,South Africa,Mbombela Stadium,,,,South African Premier Division,,20220814_TS-Galaxy-FC_SuperSport-United,2.018844534177333,1.36,1.55,4,3,7,6,55.2,44.8,2,0,0,0,1,4
2022-08-16 17:30:00,Cape Town City FC,Maritzburg United,0.0,0.0,Cape Town,South Africa,Athlone Stadium,,,,South African Premier Division,,20220816_Cape-Town-City-FC_Maritzburg-United,72.68964360863333,0.48,0.46,2,2,5,5,56.7,43.3,1,3,0,0,6,5
2022-08-17 17:30:00,Royal AM,Orlando Pirates,0.0,1.0,Durban,South Africa,Moses Mabhida Stadium,,,,South African Premier Division,,20220817_Royal-AM_Orlando-Pirates,25.76618245365762,1.03,0.74,4,3,7,9,46.3,53.7,3,2,1,0,7,1
2022-08-19 17:30:00,Moroka Swallows,AmaZulu,2.0,3.0,Soweto,South Africa,Dobsonville Stadium,,,,South African Premier Division,,20220819_Moroka-Swallows_AmaZulu,-93.75365893648313,1.83,0.76,6,3,14,7,43.3,56.7,2,1,0,0,3,8
2022-08-20 13:00:00,Golden Arrows,TS Galaxy FC,0.0,0.0,Durban,South Africa,Princess Magogo Stadium,,,,South African Premier Division,,20220820_Golden-Arrows_TS-Galaxy-FC,-12.384338668745158,0.05,0.65,0,2,1,6,54.2,45.8,2,2,0,0,3,4
2022-08-20 13:00:00,Sekhukhune United FC,Mamelodi Sundowns,1.0,1.0,Polokwane,South Africa,Peter Mokaba Stadium,,,,South African Premier Division,,20220820_Sekhukhune-United-FC_Mamelodi-Sundowns,-159.4300758642612,1.21,0.93,5,2,11,4,35.6,64.4,1,0,0,0,3,2
2022-08-20 15:30:00,Cape Town City FC,Stellenbosch,1.0,1.0,Cape Town,South Africa,DHL Cape Town Stadium,,,,South African Premier Division,,20220820_Cape-Town-City-FC_Stellenbosch,-37.727134968424934,1.34,0.63,4,2,9,5,58.3,41.7,1,0,0,0,8,3
2022-08-20 18:00:00,Kaizer Chiefs,Richards Bay FC,1.0,0.0,Durban,South Africa,Moses Mabhida Stadium,,,,South African Premier Division,,20220820_Kaizer-Chiefs_Richards-Bay-FC,-8.76491976596003,0.58,0.84,2,1,4,2,52.3,47.7,1,2,0,0,3,3
2022-08-20 18:00:00,Maritzburg United,Chippa United,2.0,1.0,Pietermaritzburg,South Africa,Harry Gwala Stadium,,,,South African Premier Division,,20220820_Maritzburg-United_Chippa-United,-13.911895130946505,0.59,0.54,2,2,3,5,55.2,44.8,3,2,0,0,0,0
2022-08-21 13:00:00,Royal AM,Marumo Gallants,2.0,2.0,Durban,South Africa,Chatsworth Stadium,,,,South African Premier Division,,20220821_Royal-AM_Marumo-Gallants,48.85339568291124,1.18,1.08,4,4,10,7,50.0,50.0,1,3,0,0,6,3
2022-08-21 15:30:00,SuperSport United,Orlando Pirates,0.0,0.0,Pretoria,South Africa,Lucas Masterpieces Moripe Stadium,,,,South African Premier Division,,20220821_SuperSport-United_Orlando-Pirates,-61.69413398177835,0.05,0.48,0,3,0,6,49.5,50.5,5,2,0,0,1,3
2022-08-23 17:30:00,Cape Town City FC,Kaizer Chiefs,2.0,0.0,Cape Town,South Africa,DHL Cape Town Stadium,,,,South African Premier Division,,20220823_Cape-Town-City-FC_Kaizer-Chiefs,-3.0089916222354987,1.32,0.64,4,1,9,3,50.4,49.6,1,2,0,1,6,2
2022-08-23 17:30:00,Moroka Swallows,Sekhukhune United FC,2.0,1.0,Soweto,South Africa,Dobsonville Stadium,,,,South African Premier Division,,20220823_Moroka-Swallows_Sekhukhune-United-FC,-14.766197506962953,1.53,1.06,5,2,11,3,46.6,53.4,3,2,0,0,4,0
2022-08-24 15:00:00,Mamelodi Sundowns,Stellenbosch,3.0,0.0,Pretoria,South Africa,Loftus Versfeld Stadium,,,,South African Premier Division,,20220824_Mamelodi-Sundowns_Stellenbosch,47.6089538012377,2.19,1.19,7,3,16,6,54.3,45.7,3,0,0,0,7,4
2022-08-24 17:30:00,AmaZulu,Golden Arrows,0.0,1.0,Durban,South Africa,Princess Magogo Stadium,,,,South African Premier Division,,20220824_AmaZulu_Golden-Arrows,69.43068251772843,1.14,0.24,3,1,8,2,48.1,51.9,1,1,0,0,5,3
2022-08-24 17:30:00,Chippa United,TS Galaxy FC,0.0,0.0,Gqeberha,South Africa,Nelson Mandela Bay Stadium,,,,South African Premier Division,,20220824_Chippa-United_TS-Galaxy-FC,-39.979341438796155,0.99,0.65,2,1,4,1,45.7,54.3,0,0,0,0,3,1
2022-08-24 17:30:00,Orlando Pirates,Marumo Gallants,1.0,0.0,Johannesburg,South Africa,Orlando Stadium,,,,South African Premier Division,,20220824_Orlando-Pirates_Marumo-Gallants,45.07879598823456,0.9,1.46,2,4,4,8,48.6,51.4,1,2,0,0,3,4
2022-08-24 17:30:00,Richards Bay FC,SuperSport United,0.0,1.0,Durban,South Africa,King Goodwill Zwelithini Stadium,,,,South African Premier Division,,20220824_Richards-Bay-FC_SuperSport-United,38.139069852402145,1.02,1.15,3,3,7,6,48.4,51.6,2,3,0,0,9,3
2022-08-24 17:30:00,Royal AM,Maritzburg United,1.0,0.0,Durban,South Africa,Chatsworth Stadium,,,,South African Premier Division,,20220824_Royal-AM_Maritzburg-United,63.48632385850715,1.06,1.33,1,6,1,12,46.9,53.1,1,2,0,0,1,3
2022-09-02 17:30:00,SuperSport United,Mamelodi Sundowns,2.0,1.0,Pretoria,South Africa,Lucas Masterpieces Moripe Stadium,,,,South African Premier Division,,20220902_SuperSport-United_Mamelodi-Sundowns,-130.76452410495676,1.36,1.26,4,2,9,4,40.6,59.4,1,0,0,0,4,3
2022-09-03 13:00:00,Golden Arrows,Chippa United,3.0,2.0,Durban,South Africa,Princess Magogo Stadium,,,,South African Premier Division,,20220903_Golden-Arrows_Chippa-United,41.44197592460296,0.81,0.25,3,2,8,4,48.9,51.1,1,0,0,0,5,1
2022-09-03 13:00:00,Stellenbosch,Richards Bay FC,1.0,2.0,Stellenbosch,South Africa,Danie Craven Stadium,,,,South African Premier Division,,20220903_Stellenbosch_Richards-Bay-FC,50.90880189159407,0.88,1.5,4,4,7,8,46.3,53.7,2,2,1,0,4,1
2022-09-03 15:30:00,Kaizer Chiefs,AmaZulu,0.0,0.0,Johannesburg,South Africa,FNB Stadium,,,,South African Premier Division,,20220903_Kaizer-Chiefs_AmaZulu,-25.002381927007264,0.33,0.37,0,4,0,10,46.8,53.2,4,2,1,0,2,12
2022-09-03 15:30:00,Sekhukhune United FC,Royal AM,1.0,2.0,Polokwane,South Africa,Peter Mokaba Stadium,,,,South African Premier Division,,20220903_Sekhukhune-United-FC_Royal-AM,-95.6590882884716,0.14,0.86,1,2,3,5,42.6,57.4,2,0,0,0,2,3
2022-09-03 18:00:00,TS Galaxy FC,Cape Town City FC,0.0,1.0,Nelspruit,South Africa,Mbombela Stadium,,,,South African Premier Division,,20220903_TS-Galaxy-FC_Cape-Town-City-FC,-41.10608108191809,1.21,0.52,5,3,12,8,44.9,55.1,1,3,0,0,6,6
2022-09-04 13:00:00,Marumo Gallants,Moroka Swallows,1.0,1.0,Polokwane,South Africa,Peter Mokaba Stadium,,,,South African Premier Division,,20220904_Marumo-Gallants_Moroka-Swallows,19.622042365610696,0.49,1.1,1,6,4,13,51.4,48.6,0,4,0,0,2,5
2022-09-04 15:30:00,Maritzburg United,Orlando Pirates,1.0,0.0,Pietermaritzburg,South Africa,Harry Gwala Stadium,,,,South African Premier Division,,20220904_Maritzburg-United_Orlando-Pirates,-83.3473861644161,2.01,1.21,7,4,16,8,48.7,51.3,2,2,0,0,9,8
2022-09-06 15:00:00,Royal AM,Richards Bay FC,0.0,1.0,Durban,South Africa,Chatsworth Stadium,,,,South African Premier Division,,20220906_Royal-AM_Richards-Bay-FC,37.93419727068135,0.99,1.03,4,4,10,7,56.4,43.6,2,3,0,0,4,10
2022-09-06 17:30:00,Cape Town City FC,Sekhukhune United FC,0.0,0.0,Cape Town,South Africa,Athlone Stadium,,,,South African Premier Division,,20220906_Cape-Town-City-FC_Sekhukhune-United-FC,110.36739354882411,0.85,0.66,4,2,7,5,57.1,42.9,4,2,0,0,7,1
2022-09-07 17:30:00,Chippa United,Mamelodi Sundowns,0.0,1.0,Gqeberha,South Africa,Nelson Mandela Bay Stadium,,,,South African Premier Division,,20220907_Chippa-United_Mamelodi-Sundowns,-153.5987724206152,0.87,0.79,5,2,12,5,48.5,51.5,2,2,0,0,5,5
2022-09-09 17:30:00,Maritzburg United,SuperSport United,1.0,2.0,Pietermaritzburg,South Africa,Harry Gwala Stadium,,,,South African Premier Division,,20220909_Maritzburg-United_SuperSport-United,-30.22087654507618,1.28,1.75,4,6,8,13,50.5,49.5,3,0,0,0,6,8
2022-09-10 13:00:00,AmaZulu,Chippa United,1.0,2.0,Durban,South Africa,Moses Mabhida Stadium,,,,South African Premier Division,,20220910_AmaZulu_Chippa-United,98.86819605304095,1.32,0.93,5,4,10,7,51.1,48.9,1,0,0,0,8,8
2022-09-10 13:00:00,Moroka Swallows,Stellenbosch,1.0,2.0,Johannesburg,South Africa,Wits Football Stadium,,,,South African Premier Division,,20220910_Moroka-Swallows_Stellenbosch,-78.98887013988588,1.3,1.45,5,4,11,8,40.5,59.5,0,2,0,0,7,2
2022-09-10 15:30:00,Orlando Pirates,TS Galaxy FC,2.0,0.0,Johannesburg,South Africa,Orlando Stadium,,,,South African Premier Division,,20220910_Orlando-Pirates_TS-Galaxy-FC,41.722164706519834,1.9,0.91,5,2,10,3,54.0,46.0,3,1,0,0,12,4
2022-09-10 18:00:00,Mamelodi Sundowns,Golden Arrows,2.0,1.0,Pretoria,South Africa,Tuks Stadium,,,,South African Premier Division,,20220910_Mamelodi-Sundowns_Golden-Arrows,98.02147514174021,2.01,0.93,5,2,9,5,47.6,52.4,2,3,0,0,8,10
2022-09-11 13:00:00,Marumo Gallants,Kaizer Chiefs,1.0,1.0,Rustenburg,South Africa,Royal Bafokeng Stadium,,,,South African Premier Division,,20220911_Marumo-Gallants_Kaizer-Chiefs,-41.46844211992175,0.88,0.77,4,1,8,4,47.5,52.5,0,1,0,0,12,2
2022-09-17 13:00:00,Chippa United,Marumo Gallants,1.0,0.0,Gqeberha,South Africa,Nelson Mandela Bay Stadium,,,,South African Premier Division,,20220917_Chippa-United_Marumo-Gallants,-20.22150301104307,1.63,0.6,5,1,11,2,56.9,43.1,2,1,0,0,7,3
2022-09-17 13:00:00,Golden Arrows,Moroka Swallows,4.0,0.0,Durban,South Africa,Princess Magogo Stadium,,,,South African Premier Division,,20220917_Golden-Arrows_Moroka-Swallows,54.37113212189365,1.75,1.29,4,4,7,10,52.0,48.0,0,2,0,0,8,8
2022-09-17 15:30:00,Sekhukhune United FC,Stellenbosch,1.0,1.0,Polokwane,South Africa,Peter Mokaba Stadium,,,,South African Premier Division,,20220917_Sekhukhune-United-FC_Stellenbosch,-104.32532294359498,1.87,1.45,7,4,14,9,43.6,56.4,2,0,0,0,11,5
2022-09-17 18:00:00,Kaizer Chiefs,SuperSport United,2.0,1.0,Johannesburg,South Africa,FNB Stadium,,,,South African Premier Division,,20220917_Kaizer-Chiefs_SuperSport-United,0.726654395430387,1.93,1.27,7,3,15,6,51.3,48.7,0,4,0,0,9,6
2022-09-18 13:00:00,Mamelodi Sundowns,AmaZulu,1.0,0.0,Pretoria,South Africa,Loftus Versfeld Stadium,,,,South African Premier Division,,20220918_Mamelodi-Sundowns_AmaZulu,92.78852944433424,0.84,1.01,2,1,4,1,55.4,44.6,2,2,0,0,7,2
2022-09-18 15:30:00,Richards Bay FC,TS Galaxy FC,0.0,0.0,Durban,South Africa,King Goodwill Zwelithini Stadium,,,,South African Premier Division,,20220918_Richards-Bay-FC_TS-Galaxy-FC,51.062284968404356,0.23,0.99,1,3,1,6,49.8,50.2,2,1,0,0,1,3
2022-10-04 15:00:00,Sekhukhune United FC,Orlando Pirates,2.0,0.0,Polokwane,South Africa,Peter Mokaba Stadium,,,,South African Premier Division,,20221004_Sekhukhune-United-FC_Orlando-Pirates,-93.18821524352802,0.63,0.86,3,1,7,3,46.9,53.1,2,3,0,0,2,1
2022-10-04 17:30:00,Golden Arrows,Cape Town City FC,1.0,1.0,Durban,South Africa,Princess Magogo Stadium,,,,South African Premier Division,,20221004_Golden-Arrows_Cape-Town-City-FC,-31.780873956213554,0.81,0.75,2,4,3,8,38.5,61.5,1,0,0,0,6,4
2022-10-04 17:30:00,Stellenbosch,Maritzburg United,3.0,0.0,Stellenbosch,South Africa,Danie Craven Stadium,,,,South African Premier Division,,20221004_Stellenbosch_Maritzburg-United,79.36222177746549,1.71,0.72,4,5,8,12,56.0,44.0,1,1,0,0,5,4
2022-10-04 17:30:00,SuperSport United,Royal AM,3.0,1.0,Pretoria,South Africa,Lucas Masterpieces Moripe Stadium,,,,South African Premier Division,,20221004_SuperSport-United_Royal-AM,-34.591530354680344,1.39,1.18,5,2,10,5,53.8,46.2,2,2,1,0,8,0
2022-10-04 17:30:00,TS Galaxy FC,Marumo Gallants,0.0,1.0,Nelspruit,South Africa,Mbombela Stadium,,,,South African Premier Division,,20221004_TS-Galaxy-FC_Marumo-Gallants,12.569636780967585,1.05,0.32,3,1,5,3,54.8,45.2,3,2,0,0,2,4
2022-10-05 15:00:00,AmaZulu,Richards Bay FC,0.0,1.0,Durban,South Africa,Moses Mabhida Stadium,,,,South African Premier Division,,20221005_AmaZulu_Richards-Bay-FC,-8.305797402298367,1.12,1.56,2,5,4,12,52.8,47.2,1,2,0,0,4,9
2022-10-05 17:30:00,Moroka Swallows,Kaizer Chiefs,1.0,2.0,Soweto,South Africa,Dobsonville Stadium,,,,South African Premier Division,,20221005_Moroka-Swallows_Kaizer-Chiefs,-89.74101898929075,1.23,1.5,5,7,10,18,52.9,47.1,3,3,0,0,8,6
2022-10-07 17:30:00,SuperSport United,Sekhukhune United FC,3.0,1.0,Pretoria,South Africa,Lucas Masterpieces Moripe Stadium,,,,South African Premier Division,,20221007_SuperSport-United_Sekhukhune-United-FC,56.17648944295752,1.35,1.11,4,3,9,6,53.5,46.5,2,0,0,0,5,9
2022-10-08 13:30:00,TS Galaxy FC,Moroka Swallows,0.0,0.0,Nelspruit,South Africa,Mbombela Stadium,,,,South African Premier Division,,20221008_TS-Galaxy-FC_Moroka-Swallows,35.55432957423159,0.05,0.97,0,2,0,4,54.7,45.3,1,1,1,0,2,5
2022-10-08 18:00:00,Orlando Pirates,Richards Bay FC,0.0,0.0,Johannesburg,South Africa,Orlando Stadium,,,,South African Premier Division,,20221008_Orlando-Pirates_Richards-Bay-FC,-13.31413640774349,1.19,0.05,3,0,6,0,49.8,50.2,0,3,0,0,3,4
2022-10-09 13:30:00,Stellenbosch,Kaizer Chiefs,1.0,3.0,Cape Town,South Africa,DHL Cape Town Stadium,,,,South African Premier Division,,20221009_Stellenbosch_Kaizer-Chiefs,14.860154830985266,1.44,1.96,5,7,11,16,54.3,45.7,1,0,0,0,7,9
2022-10-14 17:30:00,Golden Arrows,Stellenbosch,1.0,1.0,Durban,South Africa,Princess Magogo Stadium,,,,South African Premier Division,,20221014_Golden-Arrows_Stellenbosch,-25.315537960721258,1.77,0.87,7,4,17,9,46.8,53.2,0,1,0,0,10,4
2022-10-14 17:30:00,Orlando Pirates,AmaZulu,1.0,1.0,Johannesburg,South Africa,Orlando Stadium,,,,South African Premier Division,,20221014_Orlando-Pirates_AmaZulu,18.8776551208839,1.2,0.68,4,2,9,5,54.6,45.4,1,1,0,0,3,3
2022-10-15 13:30:00,Richards Bay FC,Maritzburg United,0.0,0.0,Durban,South Africa,King Goodwill Zwelithini Stadium,,,,South African Premier Division,,20221015_Richards-Bay-FC_Maritzburg-United,82.23914969720727,0.34,1.38,1,4,3,9,51.9,48.1,1,2,0,1,4,3
2022-10-15 15:30:00,Kaizer Chiefs,Chippa United,1.0,2.0,Durban,South Africa,Moses Mabhida Stadium,,,,South African Premier Division,,20221015_Kaizer-Chiefs_Chippa-United,79.59672896470352,1.89,1.03,8,5,18,11,50.4,49.6,2,3,0,0,7,7
2022-10-18 15:00:00,Chippa United,Sekhukhune United FC,1.0,0.0,Durban,South Africa,Chatsworth Stadium,,,,South African Premier Division,,20221018_Chippa-United_Sekhukhune-United-FC,34.324466438032005,1.18,1.62,4,5,9,10,48.0,52.0,3,1,0,0,6,3
2022-10-18 15:00:00,Stellenbosch,SuperSport United,0.0,2.0,Stellenbosch,South Africa,Danie Craven Stadium,,,,South African Premier Division,,20221018_Stellenbosch_SuperSport-United,11.851162357248995,0.73,1.05,1,4,1,8,51.1,48.9,2,1,1,0,1,0
2022-10-18 17:30:00,Golden Arrows,Orlando Pirates,0.0,2.0,Durban,South Africa,Princess Magogo Stadium,,,,South African Premier Division,,20221018_Golden-Arrows_Orlando-Pirates,-8.175082028904626,0.13,1.21,0,3,0,7,54.3,45.7,1,2,0,0,3,2
2022-10-19 15:00:00,AmaZulu,Maritzburg United,1.0,1.0,Durban,South Africa,Moses Mabhida Stadium,,,,South African Premier Division,,20221019_AmaZulu_Maritzburg-United,48.829432783337325,0.41,1.56,3,5,8,10,55.9,44.1,2,1,0,0,2,5
2022-10-19 17:30:00,Kaizer Chiefs,TS Galaxy FC,2.0,2.0,Johannesburg,South Africa,FNB Stadium,,,,South African Premier Division,,20221019_Kaizer-Chiefs_TS-Galaxy-FC,71.1564859743703,1.61,1.96,7,5,17,13,54.1,45.9,1,2,0,0,5,7
2022-10-19 17:30:00,Mamelodi Sundowns,Marumo Gallants,1.0,0.0,Pretoria,South Africa,Loftus Versfeld Stadium,,,,South African Premier Division,,20221019_Mamelodi-Sundowns_Marumo-Gallants,149.9171817319616,1.59,0.5,5,1,10,0,51.0,49.0,0,3,0,0,4,3
2022-10-19 17:30:00,Moroka Swallows,Royal AM,2.0,0.0,Soweto,South Africa,Dobsonville Stadium,,,,South African Premier Division,,20221019_Moroka-Swallows_Royal-AM,-94.20913322780939,0.49,0.19,2,0,2,1,50.8,49.2,1,0,0,0,8,3
2022-10-19 17:30:00,Richards Bay FC,Cape Town City FC,1.0,0.0,Durban,South Africa,King Goodwill Zwelithini Stadium,,,,South African Premier Division,,20221019_Richards-Bay-FC_Cape-Town-City-FC,-10.286030937374562,0.45,1.76,1,5,5,11,49.3,50.7,1,4,0,0,4,6
2022-10-25 15:00:00,Royal AM,Golden Arrows,3.0,1.0,Durban,South Africa,Chatsworth Stadium,,,,South African Premier Division,,20221025_Royal-AM_Golden-Arrows,6.393454896290677,0.76,0.05,3,1,7,3,54.8,45.2,1,2,0,0,3,3
2022-10-25 17:30:00,Cape Town City FC,Chippa United,2.0,1.0,Cape Town,South Africa,DHL Cape Town Stadium,,,,South African Premier Division,,20221025_Cape-Town-City-FC_Chippa-United,35.831554784757145,1.91,1.13,7,3,16,7,49.1,50.9,5,1,0,0,5,2
2022-10-25 18:30:00,Maritzburg United,Mamelodi Sundowns,0.0,5.0,Pietermaritzburg,South Africa,Harry Gwala Stadium,,,,South African Premier Division,,20221025_Maritzburg-United_Mamelodi-Sundowns,-175.86398757352367,1.57,1.1,5,5,11,11,48.4,51.6,0,2,0,0,3,6
2022-10-26 17:30:00,Marumo Gallants,AmaZulu,0.0,0.0,Polokwane,South Africa,Peter Mokaba Stadium,,,,South African Premier Division,,20221026_Marumo-Gallants_AmaZulu,-33.77393787790129,0.05,1.94,0,7,0,17,53.0,47.0,1,1,0,0,1,9
2022-10-28 17:30:00,Maritzburg United,Golden Arrows,0.0,2.0,Pietermaritzburg,South Africa,Harry Gwala Stadium,,,,South African Premier Division,,20221028_Maritzburg-United_Golden-Arrows,-39.45333981087515,0.05,0.17,1,2,2,5,49.8,50.2,4,3,0,0,3,4
2022-10-29 13:30:00,Orlando Pirates,Kaizer Chiefs,0.0,1.0,Johannesburg,South Africa,FNB Stadium,,,,South African Premier Division,,20221029_Orlando-Pirates_Kaizer-Chiefs,2.410267181574909,0.68,1.8,2,5,5,13,58.5,41.5,1,3,1,0,5,4
2022-10-29 15:30:00,Marumo Gallants,Cape Town City FC,2.0,1.0,Polokwane,South Africa,Peter Mokaba Stadium,,,,South African Premier Division,,20221029_Marumo-Gallants_Cape-Town-City-FC,-70.81684815875315,0.52,1.65,2,5,4,10,52.9,47.1,2,0,0,0,1,7
2022-10-29 16:00:00,Royal AM,Mamelodi Sundowns,0.0,3.0,Durban,South Africa,Chatsworth Stadium,,,,South African Premier Division,,20221029_Royal-AM_Mamelodi-Sundowns,-119.25171489134914,0.41,1.7,0,4,0,8,50.1,49.9,0,1,0,0,2,5
2022-10-30 13:30:00,AmaZulu,Stellenbosch,1.0,0.0,Durban,South Africa,King Goodwill Zwelithini Stadium,,,,South African Premier Division,,20221030_AmaZulu_Stellenbosch,-23.398899193527086,0.84,0.96,3,3,7,5,50.4,49.6,2,4,0,1,5,7
2022-10-30 13:30:00,Chippa United,Richards Bay FC,3.0,3.0,Johannesburg,South Africa,Wits Football Stadium,,,,South African Premier Division,,20221030_Chippa-United_Richards-Bay-FC,-61.02264119856977,0.81,1.04,3,3,6,6,40.7,59.3,2,2,0,0,2,3
2022-10-30 13:30:00,TS Galaxy FC,Sekhukhune United FC,1.0,1.0,Nelspruit,South Africa,Mbombela Stadium,,,,South African Premier Division,,20221030_TS-Galaxy-FC_Sekhukhune-United-FC,26.60275931108481,1.25,1.14,4,2,8,3,45.2,54.8,2,1,0,0,5,4
2022-10-30 15:30:00,SuperSport United,Moroka Swallows,1.0,1.0,Pretoria,South Africa,Lucas Masterpieces Moripe Stadium,,,,South African Premier Division,,20221030_SuperSport-United_Moroka-Swallows,93.30847054493529,1.09,0.94,3,3,5,6,51.2,48.8,1,1,0,0,7,4
2022-12-30 13:30:00,Mamelodi Sundowns,Orlando Pirates,2.0,0.0,Pretoria,South Africa,Loftus Versfeld Stadium,,,,South African Premier Division,,20221230_Mamelodi-Sundowns_Orlando-Pirates,125.9328089624064,0.66,0.7,2,2,5,5,54.1,45.9,2,1,0,0,5,5
